"id","fqdn/ip","port","severity","finding","cve","cwe"
"clientsimulation-android_13_14","hydrogeotechnique.com/83.166.138.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_15","hydrogeotechnique.com/83.166.138.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_101_win10","hydrogeotechnique.com/83.166.138.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chromium_137_win11","hydrogeotechnique.com/83.166.138.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_100_win10","hydrogeotechnique.com/83.166.138.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_137_win11","hydrogeotechnique.com/83.166.138.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-ie_8_win7","hydrogeotechnique.com/83.166.138.19","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","hydrogeotechnique.com/83.166.138.19","443","INFO","TLSv1.2 DHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_11_win81","hydrogeotechnique.com/83.166.138.19","443","INFO","TLSv1.2 DHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_11_winphone81","hydrogeotechnique.com/83.166.138.19","443","INFO","No connection","",""
"clientsimulation-ie_11_win10","hydrogeotechnique.com/83.166.138.19","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","hydrogeotechnique.com/83.166.138.19","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_101_win10_21h2","hydrogeotechnique.com/83.166.138.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-edge_133_win11_23h2","hydrogeotechnique.com/83.166.138.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_184_ios_184","hydrogeotechnique.com/83.166.138.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_154_osx_1231","hydrogeotechnique.com/83.166.138.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_184_osx_154","hydrogeotechnique.com/83.166.138.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_7u25","hydrogeotechnique.com/83.166.138.19","443","INFO","No connection","",""
"clientsimulation-java_80442","hydrogeotechnique.com/83.166.138.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_1102","hydrogeotechnique.com/83.166.138.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_1703","hydrogeotechnique.com/83.166.138.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_2106","hydrogeotechnique.com/83.166.138.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-go_1178","hydrogeotechnique.com/83.166.138.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-libressl_336","hydrogeotechnique.com/83.166.138.19","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-openssl_102e","hydrogeotechnique.com/83.166.138.19","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_111d","hydrogeotechnique.com/83.166.138.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_315","hydrogeotechnique.com/83.166.138.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_350","hydrogeotechnique.com/83.166.138.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_mail_16_0","hydrogeotechnique.com/83.166.138.19","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-thunderbird_91_9","hydrogeotechnique.com/83.166.138.19","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"rating_spec","hydrogeotechnique.com/83.166.138.19","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","hydrogeotechnique.com/83.166.138.19","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","hydrogeotechnique.com/83.166.138.19","443","INFO","100","",""
"protocol_support_score_weighted","hydrogeotechnique.com/83.166.138.19","443","INFO","30","",""
"key_exchange_score","hydrogeotechnique.com/83.166.138.19","443","INFO","90","",""
"key_exchange_score_weighted","hydrogeotechnique.com/83.166.138.19","443","INFO","27","",""
"cipher_strength_score","hydrogeotechnique.com/83.166.138.19","443","INFO","90","",""
"cipher_strength_score_weighted","hydrogeotechnique.com/83.166.138.19","443","INFO","36","",""
"final_score","hydrogeotechnique.com/83.166.138.19","443","INFO","93","",""
"overall_grade","hydrogeotechnique.com/83.166.138.19","443","OK","A+","",""
