"id","fqdn/ip","port","severity","finding","cve","cwe"
"HSTS_time","www.hydrogeotechniqueafrique.com/185.125.27.36","443","OK","185 days (=16000000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","only for this domain","",""
"HSTS_preload","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","domain is NOT marked for preloading","",""
"HPKP","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","Apache","",""
"banner_application","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","No application banner found","",""
"cookie_count","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","0 at '/' (30x detected, better try target URL of 30x)","",""
"Upgrade","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","h2","",""
"banner_reverseproxy","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","--","","CWE-200"
"heartbleed","www.hydrogeotechniqueafrique.com/185.125.27.36","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","www.hydrogeotechniqueafrique.com/185.125.27.36","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","www.hydrogeotechniqueafrique.com/185.125.27.36","443","OK","no session ticket extension","CVE-2016-9244","CWE-200"
"ROBOT","www.hydrogeotechniqueafrique.com/185.125.27.36","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","www.hydrogeotechniqueafrique.com/185.125.27.36","443","OK","supported","","CWE-310"
"secure_client_renego","www.hydrogeotechniqueafrique.com/185.125.27.36","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","www.hydrogeotechniqueafrique.com/185.125.27.36","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","www.hydrogeotechniqueafrique.com/185.125.27.36","443","MEDIUM","potentially VULNERABLE, gzip deflate HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","www.hydrogeotechniqueafrique.com/185.125.27.36","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","www.hydrogeotechniqueafrique.com/185.125.27.36","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","www.hydrogeotechniqueafrique.com/185.125.27.36","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","www.hydrogeotechniqueafrique.com/185.125.27.36","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","www.hydrogeotechniqueafrique.com/185.125.27.36","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=C4A6F1110DCCB38C8938984D0C336979458A9EF49286E10F070738FC9731D3F5","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM-common_primes","www.hydrogeotechniqueafrique.com/185.125.27.36","443","INFO","RFC7919/ffdhe2048","CVE-2015-4000","CWE-310"
"LOGJAM","www.hydrogeotechniqueafrique.com/185.125.27.36","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"BEAST","www.hydrogeotechniqueafrique.com/185.125.27.36","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
