"id","fqdn/ip","port","severity","finding","cve","cwe"
"FREAK","agences.hydrogeotechnique.com/109.234.164.174","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","agences.hydrogeotechnique.com/109.234.164.174","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=7184134F5E2FCDC1654146EE1D3E92BF05C9B7BAC29490E461EE3342092B19FC","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","agences.hydrogeotechnique.com/109.234.164.174","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","agences.hydrogeotechnique.com/109.234.164.174","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","agences.hydrogeotechnique.com/109.234.164.174","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","agences.hydrogeotechnique.com/109.234.164.174","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","agences.hydrogeotechnique.com/109.234.164.174","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","agences.hydrogeotechnique.com/109.234.164.174","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_70","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_81","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_90","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-android_X","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-android_11_12","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-android_13_14","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-android_15","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-chrome_101_win10","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-chromium_137_win11","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-firefox_100_win10","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-firefox_137_win11","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-ie_8_win7","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA384","",""
"clientsimulation-ie_11_win81","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA384","",""
"clientsimulation-ie_11_winphone81","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA","",""
"clientsimulation-ie_11_win10","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_15_win10","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_101_win10_21h2","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-edge_133_win11_23h2","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_184_ios_184","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_154_osx_1231","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_184_osx_154","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-java_7u25","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","No connection","",""
"clientsimulation-java_80442","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-java_1102","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_1703","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-java_2106","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-go_1178","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-libressl_336","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-openssl_102e","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_111d","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-openssl_315","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-openssl_350","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-apple_mail_16_0","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-thunderbird_91_9","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"rating_spec","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","100","",""
"protocol_support_score_weighted","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","30","",""
"key_exchange_score","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","90","",""
"key_exchange_score_weighted","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","27","",""
"cipher_strength_score","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","90","",""
"cipher_strength_score_weighted","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","36","",""
"final_score","agences.hydrogeotechnique.com/109.234.164.174","443","INFO","93","",""
