"id","fqdn/ip","port","severity","finding","cve","cwe","hint"
"cert_keyUsage","image.mf.mobilierdefrance.com/2.22.251.56","443","INFO","Digital Signature, Key Encipherment","","",""
"cert_extKeyUsage","image.mf.mobilierdefrance.com/2.22.251.56","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","","",""
"cert_serialNumber","image.mf.mobilierdefrance.com/2.22.251.56","443","INFO","044168B1CBE2014EE849DA3A748B448E","","",""
"cert_serialNumberLen","image.mf.mobilierdefrance.com/2.22.251.56","443","INFO","16","","",""
"cert_fingerprintSHA1","image.mf.mobilierdefrance.com/2.22.251.56","443","INFO","31CDCCA76AA735FF0B33D9413DD9ACC30BD81F60","","",""
"cert_fingerprintSHA256","image.mf.mobilierdefrance.com/2.22.251.56","443","INFO","418128E8FE08E242057A42ABE167D3B406592059A0388044B8E4717118F2277D","","",""
"cert","image.mf.mobilierdefrance.com/2.22.251.56","443","INFO","-----BEGIN CERTIFICATE-----\nMIIRBjCCD+6gAwIBAgIQBEFoscviAU7oSdo6dItEjjANBgkqhkiG9w0BAQsFADBZMQswCQYDVQQGEwJVUzEVMBMGA1UEChMMRGlnaUNlcnQgSW5jMTMwMQYDVQQDEypEaWdpQ2VydCBHbG9iYWwgRzIgVExTIFJTQSBTSEEyNTYgMjAyMCBDQTEwHhcNMjUwNTAzMDAwMDAwWhcNMjYwNjAzMjM1OTU5WjCBijELMAkGA1UEBhMCVVMxEzARBgNVBAgTCkNhbGlmb3JuaWExFjAUBgNVBAcTDVNhbiBGcmFuY2lzY28xGTAXBgNVBAoTEFNhbGVzZm9yY2UsIEluYy4xMzAxBgNVBAMTKnNhbi0xMC1zNTEudGxzcHJvdmlzaW9uaW5nLmV4YWN0dGFyZ2V0LmNvbTCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBAL7ymvostBNBjxzJgcrJk85n+wC3AnF2JZL7miErsQVNCmfhlgQ7JlSM+C0Nje+VOmwPdzBvHia51wy5PaUEwi+2qQoKxWK/bmPjBva4kLaasXEgKrp9du9vr80kxK62GxNz/86QC1HFvSD6dfkAcxP14KGr/1UTIo4hjVzLComn1i7+PXWCOZE1ey1qP1HpksPyh5DXJcB1mGP1fcewF9iV49hwiUTmdX258YhLeJ9fRKKiuW0ZwN3K65aJwUGsz+CEN1vqdgLN86RSjS87MP2KuPf0Sn6dZI69QqXLBx4ewtjwXTmoRFWkWdAKijSa2nADr1q21VNHiXLoNg+HRzcCAwEAAaOCDZYwgg2SMB8GA1UdIwQYMBaAFHSFgMBmx9833s+9KTeqAx2+7c0XMB0GA1UdDgQWBBQkGXC/adnqVwvj69xOY2oqRD0r0jCCCiYGA1UdEQSCCh0wggoZgipzYW4tMTAtczUxLnRsc3Byb3Zpc2lvbmluZy5leGFjdHRhcmdldC5jb22CFmltYWdlLmJyZWF0aGUubHVtZW4ubWWCGWltYWdlLmNsaWNrbWUuZmlpdGplZS5jb22CGmltYWdlLmNvbW1zLmxhLXotYm95LmNvLnVrgh5pbWFnZS5jb21tcy5za2ktbGVzaG91Y2hlcy5jb22CH2ltYWdlLmNvbW11bmljYXRpb24uZGFuZm9zcy5jb22CIGltYWdlLmNvbXVuaWNhY2lvbmVzLndhaHNob3cuY29tghRpbWFnZS5jb250YWN0LmVrei5jaIIXaW1hZ2UuY29udGFjdC5vc3N1ci5jb22CHWltYWdlLmNvbnRhY3QudG91dHZhYmllbnMuY29tghJpbWFnZS5kaWFsb2cubGIuZGuCGWltYWdlLmRpZ2l0YWwudHZtb25hY28ubWOCIGltYWdlLmUuc2FudGFuZGVyb3BlbmFjYWRlbXkuY29tghJpbWFnZS5lLnRlbGVub3IuZGuCHmltYWdlLmVtYWlsLmFtcGxpZmljYXBpdGFsLmNvbYIZaW1hZ2UuZW1haWwuYmFyYmVyZHRzLmNvbYIWaW1hZ2UuZW1haWwuYmVsbGVuLmNvbYIdaW1hZ2UuZW1haWwuZmlpLWluc3RpdHV0ZS5vcmeCGGltYWdlLmVtYWlsLmdhc2xpY2h0LmNvbYITaW1hZ2UuZW1haWwuZ3VuYS5pdIIZaW1hZ2UuZW1haWwuaGFtZXJpY2FzLmNvbYIdaW1hZ2UuZW1haWwuaGFybW9udGJsYWluZS5jb22CFmltYWdlLmVtYWlsLmluZm9ybWEuZXOCGmltYWdlLmVtYWlsLmludGVybmV0dGVuLm5sghJpbWFnZS5lbWFpbC5rdmsubmyCIGltYWdlLmVtYWlsLm1pdHN1YmlzaGktbW90b3JzLmF0ghlpbWFnZS5lbWFpbC5wYWxhenpldHRpLml0gh1pbWFnZS5lbWFpbC5waWVtb250ZWlubm92YS5pdIIYaW1hZ2UuZW1haWwucG9sYXJpdW0uY29tghppbWFnZS5lbWFpbC5wb2xpc3dpanplci5ubIIfaW1hZ2UuZW1haWwucG9ydGRlYmFyY2Vsb25hLmNhdIIcaW1hZ2UuZW1haWwuc2FuZHMtZXVyb3BlLmNvbYITaW1hZ2UuZW1haWwuc2l4dC5ka4IYaW1hZ2UuZW1haWwuc3dpcGVob21lLml0ghxpbWFnZS5lbWFpbC50b3BzcG9ydGdyb3VwLml0ghVpbWFnZS5lbWFpbC51bmljZWYucHSCGmltYWdlLmVtYWlsLndpbm5lcmxhbmQuY29tghtpbWFnZS5lbmdhZ2Uud29sc2VsZXkuY28udWuCJmltYWdlLmV4cGxvcmUuZHViYWlwYXJrc2FuZHJlc29ydHMuY29tgiFpbWFnZS5leHBsb3JlLm1vdGlvbmdhdGVkdWJhaS5jb22CGGltYWdlLmZ1bmRzLnJldml2ZWRhLm9yZ4IbaW1hZ2UuZ2VtLXJlcG9ydC51bmVzY28ub3JngiBpbWFnZS5nbG9iYWwuZ2Fzb2xmb3VuZGF0aW9uLm9yZ4IZaW1hZ2UuZ2xvYmFsLmhpbW9pbnNhLmNvbYIWaW1hZ2UuaGFpZmEtZ3JvdXAuaW5mb4IbaW1hZ2UuaW5mby5hbGxpYW56ZGlyZWN0LmRlghtpbWFnZS5pbmZvLmFsbGlhbnpkaXJlY3QubmyCE2ltYWdlLmluZm8uYXNpc2EuZXOCEmltYWdlLmluZm8uaGFhaS5hdIITaW1hZ2UuaW5mby5obGFnLmNvbYIUaW1hZ2UuaW5mby5pem5lby5jb22CE2ltYWdlLmluZm8ubWllbGkuZmmCFGltYWdlLmluZm8ucGFuZ2VhLmVzgiFpbWFnZS5pbmZvLXByZS5pbWFnaW5hZW5lcmdpYS5jb22CFGltYWdlLmluZm9zLnNuc20ub3Jngh5pbWFnZS5pbnNpZ2h0cy52dHRyZXNlYXJjaC5jb22CEWltYWdlLmxwLmRybWF4Lml0ghFpbWFnZS5scC5kcm1heC5yc4IUaW1hZ2UubWFpbC5hbGNvdHQuZXWCHWltYWdlLm1haWwuYW5nZWxpbmliZWF1dHkuY29tghtpbWFnZS5tYWlsLmF1dG8taW1hZ2luZy5jb22CGmltYWdlLm1haWwuYmFyYmVjdWVzaG9wLm5sghZpbWFnZS5tYWlsLmJlbG1vY2EuY29tghdpbWFnZS5tYWlsLmNsb3Vkdi5jby51a4IXaW1hZ2UubWFpbC5maW51cmEuY28udWuCGWltYWdlLm1haWwuZ3V0dGVyaWRnZS5jb22CEWltYWdlLm1haWwucm5lLnB0giBpbWFnZS5tYWlsaW5nLmNhbmFkYWRpc3RyaWN0LmNvbYIjaW1hZ2UubWFpbGluZy5zcGllbHdhcmVubWVzc2UtZWcuZGWCGmltYWdlLm1hcmtldGluZy5lYXN5LmNvLmlsgh5pbWFnZS5tYXJrZXRpbmcubmF0dXJhbGludC5jb22CIGltYWdlLm1hcmtldGluZy50cm9qZW5hLm5lb20uY29tghVpbWFnZS5tYy5iYXJuZWJ5cy5jb22CFmltYWdlLm1jLmZhZS1ncm91cC5jb22CEmltYWdlLm1jLm1ldHNvLmNvbYIaaW1hZ2UubWVtYmVyLmRjaGxpdmluZy5jb22CHWltYWdlLm1mLm1vYmlsaWVyZGVmcmFuY2UuY29tghRpbWFnZS5uYS5mbHVpZHJhLmNvbYIVaW1hZ2UubmV3cy5hcm1hbmkuY29tgh1pbWFnZS5uZXdzLmFybWFuaWV4Y2hhbmdlLmNvbYIcaW1hZ2UubmV3cy5icmF1bi1oYW1idXJnLmNvbYIVaW1hZ2UubmV3cy5zY2JyYWdhLnB0ghtpbWFnZS5uZXdzLnNlbGVudGFncm91cC5jb22CIGltYWdlLm5ld3MudGhlaXZ5LWNvbGxlY3Rpb24uY29tghVpbWFnZS5ubC5hc2FoaWJlZXIuZXWCG2ltYWdlLm51dHJpbGFrZm9yYmFiaWVzLmNvbYIVaW1hZ2UucGwuYXNhaGliZWVyLmV1ghdpbWFnZS5wb3N0YS5nZW5lcmFsaS5zaYIfaW1hZ2UucmVzaWRlbnRpYWwudml0YWdyb3VwLmNvbYIZaW1hZ2UucmlkZS5sdWctY2FycmllLmNvbYIbaW1hZ2Uuc2hvcC5lbnJpcXVldG9tYXMuY29tghxpbWFnZS5zdHVkeS5jYW50ZXJidXJ5LmFjLnVrghBpbWFnZS50ZW1wdXIuY29tghhpbWFnZS50di5tb3Zpc3RhcnBsdXMuZXOCFmltYWdlLmFjY291bnQubWlyby5jb20wPgYDVR0gBDcwNTAzBgZngQwBAgIwKTAnBggrBgEFBQcCARYbaHR0cDovL3d3dy5kaWdpY2VydC5jb20vQ1BTMA4GA1UdDwEB/wQEAwIFoDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwgZ8GA1UdHwSBlzCBlDBIoEagRIZCaHR0cDovL2NybDMuZGlnaWNlcnQuY29tL0RpZ2lDZXJ0R2xvYmFsRzJUTFNSU0FTSEEyNTYyMDIwQ0ExLTEuY3JsMEigRqBEhkJodHRwOi8vY3JsNC5kaWdpY2VydC5jb20vRGlnaUNlcnRHbG9iYWxHMlRMU1JTQVNIQTI1NjIwMjBDQTEtMS5jcmwwgYcGCCsGAQUFBwEBBHsweTAkBggrBgEFBQcwAYYYaHR0cDovL29jc3AuZGlnaWNlcnQuY29tMFEGCCsGAQUFBzAChkVodHRwOi8vY2FjZXJ0cy5kaWdpY2VydC5jb20vRGlnaUNlcnRHbG9iYWxHMlRMU1JTQVNIQTI1NjIwMjBDQTEtMS5jcnQwDAYDVR0TAQH/BAIwADCCAXsGCisGAQQB1nkCBAIEggFrBIIBZwFlAHUAlpdkv1VYl633Q4doNwhCd+nwOtX2pPM2bkakPw/KqcYAAAGWk6FRuwAABAMARjBEAiBhyZmRY9IZb+yb6xOEhqyv/0R11FzPlate0jSjv8mCkQIgBZyxnOfsOVHG+4uRnGKUKKhV0beH3pk9g1ZpIB1m1xoAdQBkEcRspBLsp4kcogIuALyrTygH1B41J6vq/tUDyX3N8AAAAZaToVG1AAAEAwBGMEQCIBPst7kIcaQDWZie1LPk37Q9/GvPXQ5Q6lP7MVDblGPkAiA9/LgVp/Bsgg4vZsG8YVzCamsh83kFFXDI/qYsOEoX/AB1AEmcm2neHXzs/DbezYdkprhbrwqHgBnRVVL76esp3fjDAAABlpOhUdAAAAQDAEYwRAIgGPHdyyUEAsh/fVU3LMrlt2VlwMqwGLnFgNpAvMqZywgCICw4Z1J1z39iu8yHdNo+7uzivpu/rd+trgq4W1/xYuX1MA0GCSqGSIb3DQEBCwUAA4IBAQCf8niGNHaDReXsOm6AzDSvKyb+8sHK0rp9kkfYFbalWYmwG7SMu+lKPKxZ+SdGFuLoM/DCbyBo9PPP+QdvcsiWItkxNlIczoprLiAp2jGjSP8d2wmoJvd1vbjeSDxzFdwmguY0KbZU9yajG9ixqGp0SfPRGIqROkZFRGM4ZUEPsaehsmXNQNxRrnA24NxTrNa+KeYiGObMRRnoTHMbR9jrfCxmwJRaXC+IMPAJhOaz1Rc7f4j1ll+ZbJ0jc3KFaxUNZS83U+QdfAPXahbjH5R9Uzaf6DGGx1eaAvzB1EMlXY0YWAtBWczFMvvaU11NPaCzyTG9jBsYq1QRZltI7lif\n-----END CERTIFICATE-----","","",""
"cert_commonName","image.mf.mobilierdefrance.com/2.22.251.56","443","OK","san-10-s51.tlsprovisioning.exacttarget.com","","",""
"cert_commonName_wo_SNI","image.mf.mobilierdefrance.com/2.22.251.56","443","INFO","request w/o SNI didn't succeed","","",""
"cert_subjectAltName","image.mf.mobilierdefrance.com/2.22.251.56","443","INFO","san-10-s51.tlsprovisioning.exacttarget.com image.breathe.lumen.me image.clickme.fiitjee.com image.comms.la-z-boy.co.uk image.comms.ski-leshouches.com image.communication.danfoss.com image.comunicaciones.wahshow.com image.contact.ekz.ch image.contact.ossur.com image.contact.toutvabiens.com image.dialog.lb.dk image.digital.tvmonaco.mc image.e.santanderopenacademy.com image.e.telenor.dk image.email.amplificapital.com image.email.barberdts.com image.email.bellen.com image.email.fii-institute.org image.email.gaslicht.com image.email.guna.it image.email.hamericas.com image.email.harmontblaine.com image.email.informa.es image.email.internetten.nl image.email.kvk.nl image.email.mitsubishi-motors.at image.email.palazzetti.it image.email.piemonteinnova.it image.email.polarium.com image.email.poliswijzer.nl image.email.portdebarcelona.cat image.email.sands-europe.com image.email.sixt.dk image.email.swipehome.it image.email.topsportgroup.it image.email.unicef.pt image.email.winnerland.com image.engage.wolseley.co.uk image.explore.dubaiparksandresorts.com image.explore.motiongatedubai.com image.funds.reviveda.org image.gem-report.unesco.org image.global.gasolfoundation.org image.global.himoinsa.com image.haifa-group.info image.info.allianzdirect.de image.info.allianzdirect.nl image.info.asisa.es image.info.haai.at image.info.hlag.com image.info.izneo.com image.info.mieli.fi image.info.pangea.es image.info-pre.imaginaenergia.com image.infos.snsm.org image.insights.vttresearch.com image.lp.drmax.it image.lp.drmax.rs image.mail.alcott.eu image.mail.angelinibeauty.com image.mail.auto-imaging.com image.mail.barbecueshop.nl image.mail.belmoca.com image.mail.cloudv.co.uk image.mail.finura.co.uk image.mail.gutteridge.com image.mail.rne.pt image.mailing.canadadistrict.com image.mailing.spielwarenmesse-eg.de image.marketing.easy.co.il image.marketing.naturalint.com image.marketing.trojena.neom.com image.mc.barnebys.com image.mc.fae-group.com image.mc.metso.com image.member.dchliving.com image.mf.mobilierdefrance.com image.na.fluidra.com image.news.armani.com image.news.armaniexchange.com image.news.braun-hamburg.com image.news.scbraga.pt image.news.selentagroup.com image.news.theivy-collection.com image.nl.asahibeer.eu image.nutrilakforbabies.com image.pl.asahibeer.eu image.posta.generali.si image.residential.vitagroup.com image.ride.lug-carrie.com image.shop.enriquetomas.com image.study.canterbury.ac.uk image.tempur.com image.tv.movistarplus.es image.account.miro.com","","",""
"cert_trust","image.mf.mobilierdefrance.com/2.22.251.56","443","OK","Ok via SAN (SNI mandatory)","","",""
"cert_chain_of_trust","image.mf.mobilierdefrance.com/2.22.251.56","443","OK","passed.","","",""
"cert_certificatePolicies_EV","image.mf.mobilierdefrance.com/2.22.251.56","443","INFO","no","","",""
"cert_expirationStatus","image.mf.mobilierdefrance.com/2.22.251.56","443","OK","352 >= 60 days","","",""
"cert_notBefore","image.mf.mobilierdefrance.com/2.22.251.56","443","INFO","2025-05-03 00:00","","",""
"cert_notAfter","image.mf.mobilierdefrance.com/2.22.251.56","443","OK","2026-06-03 23:59","","",""
"cert_extlifeSpan","image.mf.mobilierdefrance.com/2.22.251.56","443","OK","certificate has no extended life time according to browser forum","","",""
"cert_eTLS","image.mf.mobilierdefrance.com/2.22.251.56","443","INFO","not present","","",""
"cert_crlDistributionPoints","image.mf.mobilierdefrance.com/2.22.251.56","443","INFO","http://crl3.digicert.com/DigiCertGlobalG2TLSRSASHA2562020CA1-1.crl http://crl4.digicert.com/DigiCertGlobalG2TLSRSASHA2562020CA1-1.crl","","",""
"cert_ocspURL","image.mf.mobilierdefrance.com/2.22.251.56","443","INFO","http://ocsp.digicert.com","","",""
"OCSP_stapling","image.mf.mobilierdefrance.com/2.22.251.56","443","OK","offered","","",""
"cert_ocspRevoked","image.mf.mobilierdefrance.com/2.22.251.56","443","OK","not revoked","","",""
"cert_mustStapleExtension","image.mf.mobilierdefrance.com/2.22.251.56","443","INFO","--","","",""
"DNS_CAArecord","image.mf.mobilierdefrance.com/2.22.251.56","443","LOW","--","","",""
"certificate_transparency","image.mf.mobilierdefrance.com/2.22.251.56","443","OK","yes (certificate extension)","","",""
"certs_countServer","image.mf.mobilierdefrance.com/2.22.251.56","443","INFO","2","","",""
"certs_list_ordering_problem","image.mf.mobilierdefrance.com/2.22.251.56","443","INFO","no","","",""
"cert_caIssuers","image.mf.mobilierdefrance.com/2.22.251.56","443","INFO","DigiCert Global G2 TLS RSA SHA256 2020 CA1 (DigiCert Inc from US)","","",""
