"id","fqdn/ip","port","severity","finding","cve","cwe","hint"
"intermediate_cert <#1>","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","-----BEGIN CERTIFICATE-----\nMIIEVzCCAj+gAwIBAgIRAIOPbGPOsTmMYgZigxXJ/d4wDQYJKoZIhvcNAQELBQAwTzELMAkGA1UEBhMCVVMxKTAnBgNVBAoTIEludGVybmV0IFNlY3VyaXR5IFJlc2VhcmNoIEdyb3VwMRUwEwYDVQQDEwxJU1JHIFJvb3QgWDEwHhcNMjQwMzEzMDAwMDAwWhcNMjcwMzEyMjM1OTU5WjAyMQswCQYDVQQGEwJVUzEWMBQGA1UEChMNTGV0J3MgRW5jcnlwdDELMAkGA1UEAxMCRTUwdjAQBgcqhkjOPQIBBgUrgQQAIgNiAAQNCzqKa2GOtu/cX1jnxkJFVKtj9mZhSAouWXW0gQI3ULc/FnncmOyhKJdyIBwsz9V8UiBOVHhbhBRrwJCuhezAUUE8Wod/Bk3U/mDR+mwt4X2VEIiiCFQPmRpM5uoKrNijgfgwgfUwDgYDVR0PAQH/BAQDAgGGMB0GA1UdJQQWMBQGCCsGAQUFBwMCBggrBgEFBQcDATASBgNVHRMBAf8ECDAGAQH/AgEAMB0GA1UdDgQWBBSfK1/PPCFPnQS37SssxMZwi9LXDTAfBgNVHSMEGDAWgBR5tFnme7bl5AFzgAiIyBpY9umbbjAyBggrBgEFBQcBAQQmMCQwIgYIKwYBBQUHMAKGFmh0dHA6Ly94MS5pLmxlbmNyLm9yZy8wEwYDVR0gBAwwCjAIBgZngQwBAgEwJwYDVR0fBCAwHjAcoBqgGIYWaHR0cDovL3gxLmMubGVuY3Iub3JnLzANBgkqhkiG9w0BAQsFAAOCAgEAH3KdNEVCQdqk0LKyuNImTKdRJY1C2uw2SJajuhqkyGPY8C+zzsufZ+mgnhnq1A2KVQOSykOEnUbx1cy637rBAihx97r+bcwbZM6sTDIaEriR/PLk6LKs9Be0uoVxgOKDcpG9svD33J+G9Lcfv1K9luDmSTgG6XNFIN5vfI5gs/lMPyojEMdIzK9blcl2/1vKxO8WGCcjvsQ1nJ/Pwt8LQZBfOFyVXP8ubAp/au3dc4EKWG9MO5zcx1qT9+NXRGdVWxGvmBFRAajciMfXME1ZuGmk3/GOkoAM7ZkjZmleyokP1LGzmfJcUd9s7eeu1/9/eg5XlXd/55GtYjAM+C4DG5i7eaNqcm2F+yxYIPt6cbbtYVNJCGfHWqHEQ4FYStUyFnv8sjyqU8ypgZaNJ9aVcWSICLOIE1/Qv/7oKsnZCWJ926wU6RqG1OYPGOi1zuABhLw61cuPVDT28nQS/e6z95cJXq0eK1BcaJ6fJZsmbjRgD5p3mvEf5vdQM7MCEvU0tHbsx2I5mHHJoABHb8KVBgWp/lcXGWiWaeOyB7RP+OfDtvi2OsapxXiV7vNVs7fMlrRjY1joKaqmmycnBvAq14AEbtyLsVfOS66B8apkeFX2NY4XPEYV4ZSCe8VHPrdrERk2wILG3T/EGmSIkCYVUMSnjmJdVQD9F6Na/+zmXCc=\n-----END CERTIFICATE-----","","",""
"intermediate_cert_fingerprintSHA256 <#1>","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","5DFDB3CF31B26F23D87C09F3A0CEF642F64069A9FB7CFE29270BB5DC0F1E16BB","","",""
"intermediate_cert_notBefore <#1>","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","2024-03-13 00:00","","",""
"intermediate_cert_notAfter <#1>","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","2027-03-12 23:59","","",""
"intermediate_cert_expiration <#1>","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","ok > 40 days","","",""
"intermediate_cert_chain <#1>","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","E5 <-- ISRG Root X1","","",""
"intermediate_cert_badOCSP","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","intermediate certificate(s) is/are ok","","",""
"HTTP_status_code","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","302 Found ('/')","","",""
"HTTP_clock_skew","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","0 seconds from localtime","","",""
"HTTP_headerTime","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","1750067125","","",""
"HSTS_time","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","365 days (=31536000 seconds) > 15552000 seconds","","",""
"HSTS_subdomains","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","only for this domain","","",""
"HSTS_preload","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","domain is NOT marked for preloading","","",""
"HPKP","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","No support for HTTP Public Key Pinning","","",""
"banner_server","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","No Server banner line in header, interesting!","","",""
"banner_application","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","No application banner found","","",""
"cookie_count","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","2 at '/' (30x detected, better try target URL of 30x)","","",""
"cookie_secure","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","All (2) at '/' marked as secure","","",""
"cookie_httponly","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","All (2) at '/' marked as HttpOnly (30x detected, better try target URL of 30x)","","",""
"X-Content-Type-Options","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","nosniff","","",""
"Referrer-Policy","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","strict-origin-when-cross-origin","","",""
"banner_reverseproxy","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","--","","CWE-200",""
"heartbleed","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119",""
"CCS","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","not vulnerable","CVE-2014-0224","CWE-310",""
"ticketbleed","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","no session ticket extension","CVE-2016-9244","CWE-200",""
"ROBOT","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203",""
"secure_renego","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","supported","","CWE-310",""
"secure_client_renego","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","not vulnerable","CVE-2011-1473","CWE-310",""
"CRIME_TLS","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","not vulnerable","CVE-2012-4929","CWE-310",""
"BREACH","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","not vulnerable, no gzip/deflate/compress/br HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310",""
"POODLE_SSL","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310",""
"fallback_SCSV","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","no protocol below TLS 1.2 offered","","",""
"SWEET32","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327",""
"FREAK","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","not vulnerable","CVE-2015-0204","CWE-310",""
"DROWN","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310",""
"DROWN_hint","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","no RSA certificate, can't be used with SSLv2 elsewhere","CVE-2016-0800 CVE-2016-0703","CWE-310",""
"LOGJAM","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310",""
"LOGJAM-common_primes","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310",""
"BEAST","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20",""
"LUCKY13","recrutement.mobilierdefrance.com/40.115.55.251","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310",""
"winshock","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","not vulnerable","CVE-2014-6321","CWE-94",""
"RC4","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310",""
"clientsimulation-android_70","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.2 ECDHE-ECDSA-AES256-GCM-SHA384","","",""
"clientsimulation-android_81","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.2 ECDHE-ECDSA-AES256-GCM-SHA384","","",""
"clientsimulation-android_90","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","","",""
"clientsimulation-android_X","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","","",""
"clientsimulation-android_11_12","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","","",""
"clientsimulation-android_13_14","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","","",""
"clientsimulation-android_15","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","","",""
"clientsimulation-chrome_101_win10","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","","",""
"clientsimulation-chromium_137_win11","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","","",""
"clientsimulation-firefox_100_win10","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","","",""
"clientsimulation-firefox_137_win11","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","","",""
"clientsimulation-ie_8_win7","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","No connection","","",""
"clientsimulation-ie_11_win7","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.2 ECDHE-ECDSA-AES256-GCM-SHA384","","",""
"clientsimulation-ie_11_win81","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.2 ECDHE-ECDSA-AES256-GCM-SHA384","","",""
"clientsimulation-ie_11_winphone81","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.2 ECDHE-ECDSA-AES256-GCM-SHA384","","",""
"clientsimulation-ie_11_win10","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.2 ECDHE-ECDSA-AES256-GCM-SHA384","","",""
"clientsimulation-edge_15_win10","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.2 ECDHE-ECDSA-AES256-GCM-SHA384","","",""
"clientsimulation-edge_101_win10_21h2","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","","",""
"clientsimulation-edge_133_win11_23h2","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","","",""
"clientsimulation-safari_184_ios_184","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","","",""
"clientsimulation-safari_154_osx_1231","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","","",""
"clientsimulation-safari_184_osx_154","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","","",""
"clientsimulation-java_7u25","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","No connection","","",""
"clientsimulation-java_80442","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","","",""
