"id","fqdn/ip","port","severity","finding","cve","cwe","hint"
"cert_notBefore","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","2023-11-29 04:34","","",""
"cert_notAfter","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","CRITICAL","2024-11-28 04:34","","",""
"cert_extlifeSpan","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","OK","certificate has no extended life time according to browser forum","","",""
"cert_eTLS","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","not present","","",""
"cert_crlDistributionPoints","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","--","","",""
"cert_ocspURL","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","--","","",""
"cert_revocation","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","HIGH","Neither CRL nor OCSP URI provided","","",""
"OCSP_stapling","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","not offered","","",""
"cert_mustStapleExtension","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","--","","",""
"DNS_CAArecord","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","LOW","--","","",""
"certificate_transparency","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","--","","",""
"certs_countServer","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","1","","",""
"certs_list_ordering_problem","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","no","","",""
"cert_caIssuers","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","Kubernetes Ingress Controller Fake Certificate (Acme Co)","","",""
"intermediate_cert_badOCSP","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","OK","intermediate certificate(s) is/are ok","","",""
"HTTP_status_code","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","404 Not Found ('/')","","",""
"HTTP_clock_skew","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","0 seconds from localtime","","",""
"HTTP_headerTime","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","1750067189","","",""
"HSTS_time","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","OK","182 days (=15724800 seconds) > 15552000 seconds","","",""
"HSTS_subdomains","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","OK","includes subdomains","","",""
"HSTS_preload","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","domain is NOT marked for preloading","","",""
"HPKP","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","No support for HTTP Public Key Pinning","","",""
"banner_server","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","No Server banner line in header, interesting!","","",""
"banner_application","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","No application banner found","","",""
"cookie_count","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","0 at '/' (maybe missed the application)","","",""
"security_headers","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","MEDIUM","--","","",""
"banner_reverseproxy","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","--","","CWE-200",""
"heartbleed","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119",""
"CCS","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","OK","not vulnerable","CVE-2014-0224","CWE-310",""
"ticketbleed","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","OK","not vulnerable","CVE-2016-9244","CWE-200",""
"ROBOT","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203",""
"secure_renego","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","OK","supported","","CWE-310",""
"secure_client_renego","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","OK","not vulnerable","CVE-2011-1473","CWE-310",""
"CRIME_TLS","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","OK","not vulnerable","CVE-2012-4929","CWE-310",""
"BREACH","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","OK","not vulnerable, no gzip/deflate/compress/br HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310",""
"POODLE_SSL","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310",""
"fallback_SCSV","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","OK","no protocol below TLS 1.2 offered","","",""
"SWEET32","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327",""
"FREAK","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","OK","not vulnerable","CVE-2015-0204","CWE-310",""
"DROWN","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310",""
"DROWN_hint","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=66D7AA22D642BACD71905421D42B73B3BDD7E36D49740FDE2EDE787C8518D3D3","CVE-2016-0800 CVE-2016-0703","CWE-310",""
"LOGJAM","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310",""
"LOGJAM-common_primes","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310",""
"BEAST","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20",""
"LUCKY13","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310",""
"winshock","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","OK","not vulnerable","CVE-2014-6321","CWE-94",""
"RC4","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310",""
"clientsimulation-android_70","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"clientsimulation-android_81","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"clientsimulation-android_90","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
